,round_epochs,val_loss,val_acc,loss,acc,activation,batch_size,dropout,emb_output_dims,epochs,first_neuron,hidden_layers,kernel_initializer,last_activation,losses,lr,optimizer,shapes,weight_regulizer
436,150,0.33081071738040807,0.8636363636363636,0.31833749424341595,0.8660598179453837,<function elu at 0x7f1605d95158>,4,0.0,,150,16,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,funnel,
437,50,0.3140886874022809,0.8515151584690267,0.40361289546058376,0.8205461718713664,<function elu at 0x7f1605d95158>,3,0.0,,50,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,brick,
438,150,0.6903918688947505,0.5757575757575758,0.6935014489103201,0.4967490247074122,<function relu at 0x7f1605d950d0>,4,0.0,,150,32,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
439,100,0.3344267201694575,0.8393939393939394,0.3930554808891331,0.8153446033810143,<function relu at 0x7f1605d950d0>,4,0.0,,100,8,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,brick,
440,50,6.837979877917853,0.5757575757575758,7.985688395606675,0.5045513654096229,<function relu at 0x7f1605d950d0>,4,0.0,,50,32,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,brick,
441,150,0.423321085660295,0.8333333333333334,0.4317904518740385,0.8218465539661899,<function elu at 0x7f1605d95158>,1,0.0,,150,8,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,funnel,
442,150,9.178948802659008,0.42424242424242425,8.043752006963576,0.49544863459037713,<function elu at 0x7f1605d95158>,2,0.0,,150,16,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,brick,
443,150,6.837979877917853,0.5757575757575758,7.985688363483294,0.5045513654096229,<function relu at 0x7f1605d950d0>,4,0.0,,150,32,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,brick,
444,50,0.32513368010552257,0.8393939393939394,0.4181292724074684,0.8075422626788037,<function elu at 0x7f1605d95158>,1,0.0,,50,64,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
445,150,0.3749069114751888,0.8666666666666667,0.41269502002062813,0.8205461638491548,<function elu at 0x7f1605d95158>,4,0.0,,150,8,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
446,50,0.6930579001253302,0.5757575757575758,0.6935117766357988,0.5045513654096229,<function relu at 0x7f1605d950d0>,1,0.0,,50,8,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
447,100,0.3691509119037426,0.8545454545454545,0.4374395762116046,0.811443433029909,<function relu at 0x7f1605d950d0>,2,0.0,,100,32,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,brick,
448,150,0.33473126111044127,0.8393939393939394,0.3527598970113092,0.834850455136541,<function elu at 0x7f1605d95158>,4,0.0,,150,32,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,brick,
449,150,0.34546454148508154,0.8515151515151516,0.3339975207698288,0.846553966189857,<function elu at 0x7f1605d95158>,4,0.0,,150,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,brick,
450,50,0.6934827620332892,0.42424242424242425,0.6935902757204401,0.505851755526658,<function relu at 0x7f1605d950d0>,2,0.0,,50,64,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,funnel,
451,100,0.39793527401193524,0.8363636363636363,3.902621342452927,0.6176853055916776,<function elu at 0x7f1605d95158>,2,0.0,,100,16,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,brick,
452,50,0.386152275047727,0.8333333333333334,0.4505021992965451,0.8140442132639792,<function relu at 0x7f1605d950d0>,1,0.0,,50,64,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,brick,
453,50,0.36554790238539375,0.8424242424242424,0.39457548637928924,0.8192457737321196,<function elu at 0x7f1605d95158>,4,0.0,,50,32,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,funnel,
454,150,0.30442215864031547,0.8666666666666667,0.32077873558755504,0.8569570871261378,<function elu at 0x7f1605d95158>,4,0.0,,150,8,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,funnel,
455,150,0.3099181616848165,0.8515151515151516,0.3096145579860254,0.8595578673602081,<function elu at 0x7f1605d95158>,4,0.0,,150,32,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,brick,
456,50,0.331206277012825,0.8484848548065532,0.41525359715302373,0.8205461717551025,<function elu at 0x7f1605d95158>,3,0.0,,50,32,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,brick,
457,100,0.3320161603391171,0.8333333333333334,0.3417529048572533,0.8504551365409623,<function elu at 0x7f1605d95158>,4,0.0,,100,16,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,brick,
458,50,6.837979733913077,0.5757575861432336,7.985688205725795,0.504551376222169,<function elu at 0x7f1605d95158>,3,0.0,,50,64,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,brick,
459,150,0.3788383343003013,0.8484848548065532,0.4444696768695641,0.8049414902344172,<function elu at 0x7f1605d95158>,3,0.0,,150,32,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
460,100,0.3722445211183655,0.8424242424242424,0.42771641782861625,0.8179453836150845,<function elu at 0x7f1605d95158>,1,0.0,,100,32,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,brick,
461,50,0.34778704318697706,0.8515151515151516,0.43122487451750374,0.8140442132639792,<function elu at 0x7f1605d95158>,2,0.0,,50,64,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,funnel,
462,150,0.6915154803882946,0.5757575861432336,0.6937713870301513,0.49284786567266337,<function relu at 0x7f1605d950d0>,3,0.0,,150,16,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
463,100,0.3250309718529644,0.8484848484848485,0.3668973628135859,0.834850455136541,<function elu at 0x7f1605d95158>,1,0.0,,100,64,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,brick,
464,150,0.3679529203835762,0.8272727272727273,0.3604048513437976,0.8335500650195059,<function elu at 0x7f1605d95158>,4,0.0,,150,8,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
465,150,0.6908745147965171,0.5757575757575758,0.6941957793868254,0.4759427828348505,<function relu at 0x7f1605d950d0>,2,0.0,,150,16,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,funnel,
466,100,0.691941196268255,0.5757575757575758,0.6939905617575032,0.4681404421326398,<function relu at 0x7f1605d950d0>,2,0.0,,100,32,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,funnel,
467,150,6.837979733913077,0.5757575861432336,7.985688182242323,0.504551377307299,<function relu at 0x7f1605d950d0>,3,0.0,,150,32,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,brick,
468,100,0.40441433072485256,0.8090909090909091,0.3758232864915782,0.8257477243172952,<function elu at 0x7f1605d95158>,2,0.0,,100,32,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,funnel,
469,150,0.3115596355080153,0.8606060606060606,0.34067327248236884,0.846553966189857,<function elu at 0x7f1605d95158>,1,0.0,,150,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,funnel,
470,100,0.3450198658939564,0.8424242424242424,0.38783129326931365,0.8192457737321196,<function relu at 0x7f1605d950d0>,4,0.0,,100,32,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,brick,
471,50,0.37439703958278353,0.8454545516859401,0.4235490013267578,0.8179453912109951,<function relu at 0x7f1605d950d0>,3,0.0,,50,64,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,brick,
472,50,0.34773126718672837,0.8393939459865744,0.40845874510160485,0.8192457813667848,<function elu at 0x7f1605d95158>,3,0.0,,50,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
473,100,9.178948802659008,0.42424242424242425,8.04375200758365,0.49544863459037713,<function elu at 0x7f1605d95158>,2,0.0,,100,32,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,brick,
474,50,0.35390600546461154,0.8484848484848485,0.4427990604839565,0.8075422626788037,<function elu at 0x7f1605d95158>,1,0.0,,50,32,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
475,50,0.35668729970400986,0.8454545516859401,0.42356494225086877,0.8179453915985415,<function relu at 0x7f1605d950d0>,3,0.0,,50,32,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,funnel,
476,100,0.35033025150956804,0.8333333333333334,0.42545271890065145,0.8023407022106632,<function relu at 0x7f1605d950d0>,1,0.0,,100,64,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,brick,
477,100,0.6919527812437578,0.5757575757575758,0.6932538798168515,0.5045513654096229,<function relu at 0x7f1605d950d0>,4,0.0,,100,16,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,funnel,
478,150,0.3089292908256704,0.8727272786877373,0.37156819179623846,0.8309492927688926,<function elu at 0x7f1605d95158>,3,0.0,,150,64,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,brick,
479,150,0.34326664513693084,0.8363636363636363,0.36339433301054497,0.8296488946684005,<function elu at 0x7f1605d95158>,1,0.0,,150,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,brick,
480,100,9.178949172930286,0.4242424339056015,8.04375229622825,0.4954486458292243,<function elu at 0x7f1605d95158>,3,0.0,,100,16,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,brick,
481,100,0.3123374379042423,0.8666666666666667,0.4029748557051898,0.8166449934980494,<function relu at 0x7f1605d950d0>,2,0.0,,100,16,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,funnel,
482,150,0.6918274055827748,0.5757575757575758,0.6932601448928426,0.5045513654096229,<function relu at 0x7f1605d950d0>,4,0.0,,150,64,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,funnel,
483,100,0.3194007306105711,0.8515151579271664,0.38174855243460054,0.8231469517178901,<function elu at 0x7f1605d95158>,3,0.0,,100,8,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,brick,
484,150,0.6890341263828855,0.5757575757575758,0.6938774023006424,0.5019505851755527,<function relu at 0x7f1605d950d0>,2,0.0,,150,32,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,brick,
485,150,0.3518594191494313,0.8484848545356231,0.4266323681620418,0.8140442214412094,<function relu at 0x7f1605d950d0>,3,0.0,,150,64,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,brick,
486,50,0.347278038389755,0.8393939393939394,0.42466351009362774,0.811443433029909,<function relu at 0x7f1605d950d0>,4,0.0,,50,8,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,brick,
487,100,0.30840162435400115,0.8454545454545455,0.349808313349148,0.8400520156046815,<function elu at 0x7f1605d95158>,2,0.0,,100,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,brick,
488,150,0.6915410970196579,0.5757575757575758,0.6939407270038391,0.45513654096228867,<function relu at 0x7f1605d950d0>,2,0.0,,150,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
489,100,0.38104892064901913,0.8363636428659612,0.4030524207925804,0.8218465613295725,<function elu at 0x7f1605d95158>,3,0.0,,100,32,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,funnel,
490,150,0.6841045365189061,0.5757575757575758,0.6961649251697277,0.517555266579974,<function elu at 0x7f1605d95158>,1,0.0,,150,64,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
491,100,0.6911679470177853,0.5757575757575758,0.6934618394923613,0.5045513654096229,<function relu at 0x7f1605d950d0>,4,0.0,,100,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,funnel,
492,150,0.34140147424931816,0.8666666666666667,0.3875936154617746,0.8218465539661899,<function elu at 0x7f1605d95158>,1,0.0,,150,64,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
493,100,0.3434805085261663,0.8333333333333334,0.3911179204426599,0.8270481144343304,<function relu at 0x7f1605d950d0>,2,0.0,,100,64,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
494,50,0.4902716344053095,0.775757583975792,0.4684687359031455,0.8062418807389987,<function elu at 0x7f1605d95158>,3,0.0,,50,64,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,brick,
495,50,0.36752538065696283,0.8333333333333334,0.44464302506054904,0.8088426527958388,<function relu at 0x7f1605d950d0>,1,0.0,,50,8,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,brick,
496,100,0.3841451234113651,0.8212121212121212,0.3856871820736788,0.8218465539661899,<function elu at 0x7f1605d95158>,2,0.0,,100,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,funnel,
497,100,0.6918842973131122,0.5757575757575758,0.6942578860315142,0.4759427828348505,<function relu at 0x7f1605d950d0>,1,0.0,,100,64,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
498,100,0.40380736020478336,0.8303030371665955,0.45009649749566716,0.8036411006599471,<function elu at 0x7f1605d95158>,3,0.0,,100,16,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,brick,
499,150,0.31715802102152146,0.8606060606060606,0.3348612476322529,0.8400520156046815,<function elu at 0x7f1605d95158>,2,0.0,,150,8,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,funnel,
500,50,0.33881074660881,0.8454545516859401,0.42178985432349875,0.817945391443523,<function elu at 0x7f1605d95158>,3,0.0,,50,32,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,brick,
501,50,9.178948802659008,0.42424242424242425,8.043752009133836,0.49544863459037713,<function relu at 0x7f1605d950d0>,2,0.0,,50,64,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,brick,
